url,ip,nb_www,nb_com,nb_dslash,http_in_path,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,nb_extCSS,ratio_extRedirection,ratio_extErrors,login_form,external_favicon,links_in_tags,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status,URL_length,Domain_Length,SpecialCharacters,Tokens,Digits_URL,Digits_Domain
http://bizplus.az,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,7,7,0,7,7,0,7.0,7.0,0.0,0,0,0,0,0,0,31,0.677419355,0.322580645,0,0.3,0.2,0,0,50.0,100.0,0.0,0,0,0,64.0,0,0,0,0,0,1,0,-1,170804,0,0,2,0,17,10,4,False,0,0
https://michaelchildersdmd.com/wp-includes/h1/,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,2,18,2,18,18,8,7.5,18.0,4.0,2,0,0,0,0,0,3,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,367,1824,0,0,1,0,1,46,22,9,isHttps,1,0
http://20200731031007.s2pe7ed9y.rj.r.appspot.com/office/index.html,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,8,4,1,1,4,14,14,6,6.0,6.6,5.0,0,0,0,0,0,0,18,0.555555556,0.444444444,0,0.625,0.0,0,0,50.0,80.0,20.0,0,0,0,25.0,0,0,0,1,0,0,216,5627,0,0,1,5,1,66,41,28,False,17,17
http://surfeventsco.com/cgi-/login.html?cmd=login_submit&id=6e8a75c8d914d0ab8d8c2a70508ec2bf6e8a75c8d914d0ab8d8c2a70508ec2bf&session=6e8a75c8d914d0ab8d8c2a70508ec2bf6e8a75c8d914d0ab8d8c2a70508ec2bf,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,1,2,12,2,64,12,64,15.90909091,12.0,16.3,2,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,191,539,0,0,0,0,1,197,16,87,False,72,0
http://mail.stichtingarkadaspecialisten.nl/~u43730p39181/pki-validation,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,3,4,3,27,27,13,11.4,15.5,8.666666667,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,0,507,0,0,1,0,1,71,35,19,False,10,0
https://u.to/NgUvGA,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,1,6,6,1,6,3.5,1.0,6.0,0,0,0,0,0,0,1,0.0,1.0,0,2.0,0.0,0,0,0.0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,1,0,-1,35701,0,1,6,1,19,4,5,isHttps,0,0
http://centurionallsuite.co.za/bod/History/Mxtoo/,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,2,3,17,3,17,17,7,8.0,17.0,5.0,0,0,0,0,0,0,4,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,1,0,5643,0,0,1,1,1,49,23,9,False,0,0
http://chat-whatsapp.ns01.us/,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,3,1,4,4,0,8,8,0,5.333333333,5.333333333,0.0,0,0,0,0,0,0,103,0.932038835,0.067961165,1,0.285714286,0.0,0,1,81.81818182,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,275,6663,1428403,1,1,0,1,29,21,9,False,2,2
http://khujo.com/.well-known/amk/main.html?accessToFile=validating&amp;fileAccess=74160&amp;encryptedCookie=86ce7cef9989ad00b067b823140158d9&amp;u=d8fb7d5f5305d8282df9a2d033323ae1&amp;connecting=bd17d4258515a74e012372b6d717073c&amp;phaseAccess=ce6f88011489f3ee23e1c50628643520&amp;p=bf5ee2300a7a3b7e543cad636a2a4413,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,20,20,3,5,3,32,5,32,14.2,5.0,14.68421053,0,0,0,0,0,0,39,0.871794872,0.128205128,0,0.2,0.0,0,0,100.0,84.61538462,15.38461538,0,0,0,78.57142857,0,0,0,0,0,0,172,7499,1079600,0,1,2,1,315,9,144,False,114,0
https://py.pl/2EdrLE?utm_source=unp&amp;utm_medium=email&amp;utm_campaign=PPC001656&amp;utm_unptid=2338288a-825c-11e9-b834-,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,17,5,2,2,3,9,2,9,5.588235294,2.0,5.8125,0,0,0,0,0,0,44,0.545454545,0.454545455,1,0.1,0.0,0,1,10.0,50.0,50.0,0,0,0,100.0,0,0,0,1,1,0,89,-1,3128738,0,1,4,1,123,5,47,isHttps,23,0
https://n9qyb.csb.app/,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,0,16,0.5,0.5,0,0.0,0.0,0,0,27.27272727,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,290,806,45133,0,1,1,1,22,13,7,isHttps,1,1
https://drive.google.com/file/d/1vcmV6KmocSa_zB6WiCr72wLi4PhZugnr/view?usp=sharing,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,1,1,5,1,20,6,20,6.888888889,5.5,7.285714286,1,1,0,0,0,0,10,0.0,1.0,2,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,2974,8348,1,0,0,10,1,82,16,18,isHttps,6,0
http://www.managementstudyguide.com/marketing-segmentation-targeting-positioning.htm,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,7,3,3,3,3,20,20,12,9.571428571,11.5,8.8,0,0,0,0,0,0,214,0.981308411,0.018691589,0,0.25,0.0,0,0,87.5,100.0,0.0,0,0,0,33.33333333,0,0,0,1,1,0,1538,4306,16175,0,1,5,0,84,28,10,False,0,0
http://www.paypal-verification.applmanager.com/customer_center/user-478741/,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,8,4,3,3,4,12,12,8,7.0,8.0,6.0,0,0,0,0,0,0,3,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,353,11,0,0,1,0,1,75,39,18,False,6,0
https://groupmatrix-my.sharepoint.com/:b:/p/corey/ET6Ze1x7jpFDrDsE7epkx0QBw6CjjBu7eoewNkWP0Ho3mQ?e=Ql2oJS,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,9,1,1,2,1,46,11,46,9.222222222,7.666666667,10.0,2,0,0,0,0,0,26,0.115384615,0.884615385,0,0.0,0.086956522,0,1,7.692307692,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,381,8019,0,0,1,4,1,105,29,24,isHttps,10,0
https://puzzlair.co.uk/,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,8,8,0,8,8,0,8.0,8.0,0.0,0,0,0,0,0,0,147,0.081632653,0.918367347,21,0.674074074,0.007407407,0,1,5.357142857,0.0,100.0,0,0,0,66.66666667,0,0,0,0,0,0,352,2570,0,0,0,2,0,23,14,6,isHttps,0,0
http://www.interiordezine.com/wp-admin/,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,4,3,2,3,2,14,14,5,6.0,8.5,3.5,2,0,0,0,0,0,16,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,293,7376,1988104,0,1,4,1,39,22,8,False,0,0
http://antz.co.in/include/5hkl.html,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,4,0,4,4,4,7,4,7,4.75,4.0,5.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,179,-1,0,0,1,0,1,35,10,9,False,1,0
https://drive.google.com/file/d/0BzvkYtxLTJZjTFVoeUJKY3Q5bXM/view?usp=sharing,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,1,1,5,1,28,6,28,7.25,5.5,7.833333333,1,1,0,0,0,0,10,0.0,1.0,2,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,2974,8348,1,0,1,10,1,77,16,14,isHttps,3,0
http://www.smpalma.it/,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,212,0.995283019,0.004716981,0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,0,75.0,0,0,0,1,0,0,232,7371,1394111,0,0,3,0,22,14,6,False,0,0
http://searchtelecom.techtarget.com/definition/switch,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,2,0,4,0,6,10,6,13,13,10,9.75,11.5,8.0,0,0,0,0,0,0,101,0.623762376,0.376237624,1,0.026315789,0.026315789,0,1,50.0,5.0,95.0,0,0,0,84.44444444,0,0,0,1,0,0,132,7616,2190,0,1,5,0,53,28,7,False,0,0
http://www.swhowto.com/CoaxStrip.htm,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,3,3,3,9,7,9,5.5,5.0,6.0,0,0,0,0,0,0,46,0.97826087,0.02173913,0,0.0,0.0,0,0,0.0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,891,6779,0,0,0,3,0,36,15,7,False,0,0
http://helpdeskgeek.com/help-desk/fix-base-system-device-not-found-in-device-manager/,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,12,1,2,12,2,12,12,7,5.166666667,12.0,4.545454545,0,0,0,0,0,0,64,0.65625,0.34375,2,0.0,0.181818182,1,1,66.66666667,92.30769231,7.692307692,0,0,0,41.17647059,0,0,0,1,1,0,1836,4739,5460,0,0,5,0,85,16,16,False,0,0
http://www.fanpop.com/clubs/dynasty/images/23262260/title/dynasty-cast-photo,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,10,4,3,3,4,8,6,8,5.6,4.5,5.875,1,0,0,0,0,0,122,0.967213115,0.032786885,1,0.0,0.0,0,1,88.23529412,100.0,0.0,0,1,0,100.0,0,0,0,0,0,0,2751,5284,15208,0,0,5,0,76,14,21,False,8,0
https://downloadwebfile.burrow.io/sign-in/index.php,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,6,1,2,6,2,15,15,5,5.833333333,10.5,3.5,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,119,2072,1453088,0,1,4,1,51,25,9,isHttps,0,0
https://littlehaygolf.co.uk/azmedien/,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,8,13,8,13,13,8,10.5,13.0,8.0,0,0,0,0,0,0,77,0.87012987,0.12987013,0,0.2,0.0,0,0,83.33333333,100.0,0.0,0,0,0,36.36363636,0,0,0,1,0,0,476,1716,1699634,0,0,2,1,37,19,7,isHttps,0,0
https://twitter.com/trafficshoe,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,7,7,11,11,7,11,9.0,7.0,11.0,0,1,0,0,0,0,25,0.52,0.48,0,0.0,0.083333333,0,0,50.0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,179,7491,63,0,0,10,0,31,11,5,isHttps,0,0
http://orngmesmerize.paperplane.io/,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,10,10,0,13,13,0,11.5,11.5,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,248,-1,2584351,0,1,2,1,35,27,6,False,0,0
http://isp1.us/state/washington/seattle/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,4,4,5,10,4,10,6.5,4.0,7.333333333,0,0,0,0,0,0,15,0.666666667,0.333333333,0,0.4,0.0,1,0,66.66666667,0.0,0.0,0,0,0,66.66666667,0,0,0,1,1,0,136,6438,0,0,1,3,0,40,7,9,False,1,1
https://www.nestigator.com/,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,92,0.880434783,0.119565217,1,0.0,0.272727273,0,1,50.0,86.66666667,13.33333333,0,0,0,92.85714286,0,0,0,0,0,0,224,2332,1056076,0,0,3,0,27,18,6,isHttps,0,0
https://demelzafotografia.com/comsx2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,6,17,6,17,17,6,11.5,17.0,6.0,0,0,0,0,0,0,47,0.638297872,0.361702128,0,0.647058824,0.058823529,0,1,95.23809524,100.0,0.0,0,0,0,6.666666667,0,0,0,1,1,0,184,1276,0,0,1,1,1,36,21,6,isHttps,1,0
http://www.iranhiv.com/,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,104,0.961538462,0.038461538,1,0.0,0.0,0,1,50.0,0.0,0.0,0,0,0,100.0,0,0,0,1,1,0,428,5416,3183602,0,0,2,0,23,15,6,False,0,0
http://melisa39profile.online-orders.us/,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,6,6,0,15,15,0,9.0,9.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,279,86,0,0,1,0,1,40,32,9,False,2,2
https://designergazi.com/themes/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,6,12,6,12,12,6,9.0,12.0,6.0,1,0,0,0,0,0,12,0.75,0.25,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,130,235,0,0,1,0,1,32,16,6,isHttps,0,0
https://www.lynnlandscapedesign.com/services/,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,4,3,3,8,19,19,8,10.0,11.0,8.0,0,0,0,0,0,0,41,0.487804878,0.512195122,1,0.333333333,0.142857143,1,1,66.66666667,28.57142857,71.42857143,0,0,0,36.36363636,0,0,0,1,1,0,140,4608,2430743,0,0,3,0,45,27,7,isHttps,0,0
https://www.garrettsbridges.com/popsicle-bridges/100-stick-popsicle-bridge-21-howe-truss/,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,11,7,2,3,2,15,15,8,6.0,9.0,5.333333333,0,0,0,0,0,0,23,0.565217391,0.434782609,0,0.2,0.2,0,1,80.0,0.0,100.0,0,0,0,100.0,0,0,0,1,1,0,374,6200,1364953,0,1,4,0,89,23,20,isHttps,5,0
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/0457b996874a02b?cmd=_update&dispatch=0457b996874a02ba3&locale=_,1,0,1,0,0,0,0,0,1,0,3,1,0,0,0,1,0,12,4,2,3,2,17,13,17,8.25,8.4,8.142857143,0,0,0,0,0,0,51,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,24,3993,5707171,0,1,0,1,124,50,43,False,25,0
http://santamagda.cl/wp-content/languages/,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,2,10,2,10,10,9,7.0,10.0,6.0,2,0,0,0,0,0,15,1.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,723,-1,0,0,1,0,1,42,13,8,False,0,0
https://wiki.ezvid.com/best-wireless-routers,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,5,1,4,4,4,8,5,8,5.6,4.5,6.333333333,0,0,0,0,0,0,87,0.310344828,0.689655172,1,0.8,0.5,0,1,0.0,0.0,0.0,0,0,0,18.03278689,0,0,0,1,0,0,2270,3573,15941,0,0,6,0,44,14,8,isHttps,0,0
https://www.saxoprint.co.uk/blog/computer-fonts/,0,1,1,0,0,0,0,0,0,0,3,1,0,1,0,1,0,5,3,3,3,4,9,9,8,5.8,6.0,5.666666667,0,0,0,0,0,0,213,0.79342723,0.20657277,2,0.386363636,0.0,0,1,33.33333333,75.0,25.0,0,0,0,23.25581395,0,0,0,0,0,0,5,4744,343984,0,0,4,0,48,19,10,isHttps,0,0
http://gobackpacking.com/nicaraguan-food-traditional-cuisine/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,1,4,13,4,13,13,11,9.0,13.0,8.0,0,0,0,0,0,0,63,0.253968254,0.746031746,3,0.127659574,0.0,0,1,30.0,9.090909091,90.90909091,0,0,0,36.0,0,0,0,1,1,0,1702,7795,337165,0,0,5,0,61,17,9,False,0,0
https://www.score108.com/,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,0,17,0.529411765,0.470588235,1,0.125,0.0,0,1,66.66666667,0.0,100.0,0,0,0,60.0,0,0,0,1,0,0,46,3241,1730088,0,0,2,0,25,16,9,isHttps,3,3
http://mail.personalportfolio.com.au/,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,4,4,0,17,17,0,10.5,10.5,0.0,0,0,0,0,0,0,19,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,1,0,-1,0,0,1,0,1,37,29,7,False,0,0
http://www.idea.org/blog/2011/07/22/open-source-vs-proprietary-software/,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,11,5,2,3,2,11,4,11,4.545454545,3.5,4.777777778,0,0,0,0,0,0,18,0.555555556,0.444444444,0,0.5,0.25,0,0,100.0,100.0,0.0,0,0,0,65.2173913,0,0,0,0,1,0,293,8474,1433876,0,0,4,0,72,12,23,False,8,0
http://uzswhpqv.firebaseapp.com/,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,8,8,0,11,11,0,9.5,9.5,0.0,0,0,0,0,0,0,22,0.318181818,0.681818182,2,0.0,0.0,1,1,18.18181818,0.0,100.0,0,0,0,100.0,0,0,0,1,0,0,86,2835,0,0,1,2,1,32,24,6,False,0,0
http://en.academic.ru/dic.nsf/enwiki/14901,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,6,0,2,2,3,8,8,6,4.5,5.0,4.25,0,0,0,0,0,0,217,0.958525346,0.041474654,0,0.777777778,0.111111111,0,1,86.66666667,50.0,50.0,0,0,0,88.63636364,0,0,0,1,1,0,150,7156,2250,0,1,3,0,42,14,14,False,5,0
https://www.google.com.br/search?q=suporte+itau,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,1,3,1,12,6,12,5.6,4.5,6.333333333,0,1,0,0,0,0,30,0.933333333,0.066666667,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,300,-1,82,0,0,7,1,47,17,10,isHttps,0,0
https://www.agri72.fr/V4/ajax/.check/becc1dd370c40fc36d97ac749acceaa3/secureaccount.php?country.x=GB&locale.x=en_GB&customer.x=ID-PA$1$57rBQkXx$VHibD4L3Vr3TfNFFfDRQ/1&safety=PZV8T4dNEIdf8Cc99SpbcKo3egb9XFjenD513b402UOa2eiWAcaBaM1ruG7xm6k4y0w9f1dcQhfs111YHlaJ7t0vRzL6q1,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,22,17,1,3,1,94,6,94,10.68181818,4.5,11.3,0,0,0,0,0,0,163,0.877300613,0.122699387,1,0.15,0.0,0,1,83.33333333,98.50746269,1.492537313,0,0,0,25.0,0,0,0,1,1,0,14,7105,6364958,1,1,3,1,268,13,81,isHttps,52,2
http://www.alz.org/alzheimers_disease_10_signs_of_alzheimers.asp,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,9,3,2,3,2,10,3,10,5.0,3.0,5.571428571,0,0,0,0,0,0,475,0.978947368,0.021052632,0,0.1,0.1,0,0,86.36363636,88.88888889,11.11111111,0,0,0,50.0,0,0,0,0,0,0,3380,9403,46214,0,1,5,0,64,11,14,False,2,0
http://betasus7.blogspot.com,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,8,8,0,8.0,8.0,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0.846153846,0.615384615,0,1,0.0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5,1,28,21,6,False,1,1
http://www.webopedia.com/TERM/W/word_processing.html,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,7,4,1,3,1,10,9,10,5.0,6.0,4.6,0,0,0,0,0,0,167,0.640718563,0.359281437,0,0.133333333,0.633333333,0,1,30.95238095,100.0,0.0,0,0,0,84.61538462,0,0,0,0,0,0,619,8146,12421,0,0,6,0,52,17,10,False,0,0
https://nealhelps.com/care/pdf.php?l=_JeHFUq_VJOXK0QWHtoGYDw_payment-TTcopy&userid=,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,1,1,9,1,15,9,15,6.0,9.0,5.666666667,0,0,0,0,0,0,23,0.913043478,0.086956522,0,0.0,0.5,0,0,100.0,0.0,100.0,0,0,0,100.0,0,0,0,1,1,0,277,-1,0,0,1,0,1,83,13,16,isHttps,1,0
http://www.strykertoyhaulers.com/wp-admin/js/online/order.php?.rand=13InboxLight.aspx?n=1774256418&amp;email=&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418=,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,34,8,1,3,1,17,17,17,6.470588235,10.0,6.25,3,0,0,0,0,0,10,0.9,0.1,0,0.0,0.0,0,0,75.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,199,531,0,0,1,0,1,271,25,114,False,61,0
https://www.tiendeo.us/Stores/colorado-springs-CO/save-a-lot,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,3,1,3,1,8,7,8,4.555555556,5.0,4.428571429,0,0,0,0,0,0,77,0.779220779,0.220779221,0,0.0,0.117647059,0,1,14.28571429,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,271,-1,575464,0,0,4,0,60,14,12,isHttps,0,0
http://temperaturerdc.com/WeTransfer/?,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,10,14,10,14,14,10,12.0,14.0,10.0,0,0,0,0,0,0,8,0.375,0.625,1,0.0,0.0,0,1,0.0,100.0,0.0,0,0,0,100.0,0,0,1,1,0,0,367,1825,0,0,1,0,1,38,18,7,False,0,0
http://falah-kharisma.blogspot.com/,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,3,0,5,5,0,8,8,0,7.0,7.0,0.0,0,1,0,0,0,0,97,0.536082474,0.463917526,4,0.266666667,0.0,0,1,8.333333333,0.0,100.0,0,0,0,70.3125,0,0,0,1,0,0,373,7296,5320327,0,0,5,0,35,27,7,False,0,0
https://en.wikipedia.org/wiki/DNA_(Kendrick_Lamar_song),0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,2,2,3,9,9,9,5.285714286,5.5,5.2,0,1,0,0,0,0,603,0.905472637,0.094527363,0,0.368421053,0.087719298,0,0,100.0,100.0,0.0,0,0,0,71.35678392,0,0,0,0,1,0,902,7133,12,0,0,7,0,55,16,12,isHttps,0,0
http://paii.com.co/.de,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,2,1,2,4,2,4,4,2,3.0,4.0,2.0,0,0,0,0,0,0,58,0.844827586,0.155172414,0,0.222222222,0.222222222,0,0,75.0,95.83333333,4.166666667,0,0,0,58.82352941,0,0,0,0,1,0,276,819,4514903,0,1,0,1,22,11,7,False,0,0
http://cupkaju.wz.sk/5404F71C9393DB6077004355BF900625/,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,4,2,2,32,32,7,32,13.66666667,4.5,32.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,1133,-1,318914,0,1,2,1,54,13,33,False,26,0
http://www.panduit.com/heiler/SpecificationSheets/D-COSP257--WW-ENG-TX550025Cat5eUTPCop-WEB.pdf,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,11,7,1,3,1,19,7,19,6.636363636,5.0,7.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,3433,9350,105518,0,0,4,0,95,15,25,False,10,0
https://smsorangephonemail.myfreesites.net/,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,11,11,0,18,18,0,14.5,14.5,0.0,1,0,0,0,0,2,47,0.0,1.0,1,0.0,0.319148936,0,1,0.0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,242,1950,341948,0,1,1,1,43,34,6,isHttps,0,0
https://www.devstorm-apps.com/dc/,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,4,2,3,2,8,8,2,4.25,5.0,2.0,0,0,0,0,0,0,64,0.8125,0.1875,2,0.166666667,0.0,0,1,70.58823529,91.66666667,8.333333333,0,0,0,80.0,0,0,0,1,1,0,89,3199,1922851,0,1,3,0,33,21,8,isHttps,0,0
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/b6e09c01b3658c1/?cmd=_update&dispatch=b6e09c01b3658c15f&locale=_US,1,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,1,128,50,40,isHttps,21,0
http://www.cablestogo.com/category/usb/usb-extenders-extensions,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,7,3,3,3,3,10,10,10,6.571428571,6.5,6.6,0,0,0,0,0,0,228,0.780701754,0.219298246,5,0.38,0.0,0,1,25.0,58.62068966,41.37931034,0,0,0,59.57446809,0,0,0,1,1,0,378,9117,150940,0,0,5,0,63,18,10,False,0,0
https://www.taliraphaely.com/lds/Linkedin/Linkedin/,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,3,3,3,12,12,8,6.8,7.5,6.333333333,0,0,0,0,0,0,42,0.166666667,0.833333333,4,0.2,0.0,0,1,11.76470588,0.0,0.0,0,0,0,9.090909091,0,0,0,1,1,0,261,4487,0,0,1,3,1,51,20,9,isHttps,0,0
http://abc.go.com/schedule,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,2,2,8,8,3,8,4.333333333,2.5,8.0,0,0,0,0,0,0,53,0.603773585,0.396226415,0,0.238095238,0.047619048,0,0,90.0,0.0,100.0,0,0,0,11.11111111,0,0,0,1,1,0,170,-1,14056,0,0,4,0,26,10,6,False,0,0
